t,biomass,mu,eps_mg_Cellulose,eps_mg_Colanic acid,eps_mg_PNAG,eps_mg_Total EPS,aa_total_remaining,eps_accum_Cellulose,eps_accum_Colanic acid,eps_accum_PNAG,eps_accum_Total EPS
16.699999999999967,1.6576607206025455,0.0,0.0,0.0,0.0,0.0,31.624744383858065,328.2740533488432,241.51765826553898,406.70324590557124,976.4949575199535
16.79999999999997,1.6576607206025455,0.0,0.0,0.0,0.0,0.0,31.624744383858065,328.2740533488432,241.51765826553898,406.70324590557124,976.4949575199535
16.89999999999997,1.6576607206025455,0.0,0.0,0.0,0.0,0.0,31.624744383858065,328.2740533488432,241.51765826553898,406.70324590557124,976.4949575199535
16.99999999999997,1.6576607206025455,0.0,0.0,0.0,0.0,0.0,31.624744383858065,328.2740533488432,241.51765826553898,406.70324590557124,976.4949575199535
17.099999999999973,1.6576607206025455,0.0,0.0,0.0,0.0,0.0,31.624744383858065,328.2740533488432,241.51765826553898,406.70324590557124,976.4949575199535
17.199999999999974,1.6576607206025455,0.0,0.0,0.0,0.0,0.0,31.624744383858065,328.2740533488432,241.51765826553898,406.70324590557124,976.4949575199535
17.299999999999976,1.6576607206025455,0.0,0.0,0.0,0.0,0.0,31.624744383858065,328.2740533488432,241.51765826553898,406.70324590557124,976.4949575199535
17.399999999999977,1.6576607206025455,0.0,0.0,0.0,0.0,0.0,31.624744383858065,328.2740533488432,241.51765826553898,406.70324590557124,976.4949575199535
17.49999999999998,1.6576607206025455,0.0,0.0,0.0,0.0,0.0,31.624744383858065,328.2740533488432,241.51765826553898,406.70324590557124,976.4949575199535
17.59999999999998,1.6576607206025455,0.0,0.0,0.0,0.0,0.0,31.624744383858065,328.2740533488432,241.51765826553898,406.70324590557124,976.4949575199535
17.69999999999998,1.6576607206025455,0.0,0.0,0.0,0.0,0.0,31.624744383858065,328.2740533488432,241.51765826553898,406.70324590557124,976.4949575199535
17.799999999999983,1.6576607206025455,0.0,0.0,0.0,0.0,0.0,31.624744383858065,328.2740533488432,241.51765826553898,406.70324590557124,976.4949575199535
17.899999999999984,1.6576607206025455,0.0,0.0,0.0,0.0,0.0,31.624744383858065,328.2740533488432,241.51765826553898,406.70324590557124,976.4949575199535
17.999999999999986,1.6576607206025455,0.0,0.0,0.0,0.0,0.0,31.624744383858065,328.2740533488432,241.51765826553898,406.70324590557124,976.4949575199535
18.099999999999987,1.6576607206025455,0.0,0.0,0.0,0.0,0.0,31.624744383858065,328.2740533488432,241.51765826553898,406.70324590557124,976.4949575199535
18.19999999999999,1.6576607206025455,0.0,0.0,0.0,0.0,0.0,31.624744383858065,328.2740533488432,241.51765826553898,406.70324590557124,976.4949575199535
18.29999999999999,1.6576607206025455,0.0,0.0,0.0,0.0,0.0,31.624744383858065,328.2740533488432,241.51765826553898,406.70324590557124,976.4949575199535
18.39999999999999,1.6576607206025455,0.0,0.0,0.0,0.0,0.0,31.624744383858065,328.2740533488432,241.51765826553898,406.70324590557124,976.4949575199535
18.499999999999993,1.6576607206025455,0.0,0.0,0.0,0.0,0.0,31.624744383858065,328.2740533488432,241.51765826553898,406.70324590557124,976.4949575199535
18.599999999999994,1.6576607206025455,0.0,0.0,0.0,0.0,0.0,31.624744383858065,328.2740533488432,241.51765826553898,406.70324590557124,976.4949575199535
18.699999999999996,1.6576607206025455,0.0,0.0,0.0,0.0,0.0,31.624744383858065,328.2740533488432,241.51765826553898,406.70324590557124,976.4949575199535
18.799999999999997,1.6576607206025455,0.0,0.0,0.0,0.0,0.0,31.624744383858065,328.2740533488432,241.51765826553898,406.70324590557124,976.4949575199535
18.9,1.6576607206025455,0.0,0.0,0.0,0.0,0.0,31.624744383858065,328.2740533488432,241.51765826553898,406.70324590557124,976.4949575199535
19.0,1.6576607206025455,0.0,0.0,0.0,0.0,0.0,31.624744383858065,328.2740533488432,241.51765826553898,406.70324590557124,976.4949575199535
19.1,1.6576607206025455,0.0,0.0,0.0,0.0,0.0,31.624744383858065,328.2740533488432,241.51765826553898,406.70324590557124,976.4949575199535
19.200000000000003,1.6576607206025455,0.0,0.0,0.0,0.0,0.0,31.624744383858065,328.2740533488432,241.51765826553898,406.70324590557124,976.4949575199535
19.300000000000004,1.6576607206025455,0.0,0.0,0.0,0.0,0.0,31.624744383858065,328.2740533488432,241.51765826553898,406.70324590557124,976.4949575199535
19.400000000000006,1.6576607206025455,0.0,0.0,0.0,0.0,0.0,31.624744383858065,328.2740533488432,241.51765826553898,406.70324590557124,976.4949575199535
19.500000000000007,1.6576607206025455,0.0,0.0,0.0,0.0,0.0,31.624744383858065,328.2740533488432,241.51765826553898,406.70324590557124,976.4949575199535
19.60000000000001,1.6576607206025455,0.0,0.0,0.0,0.0,0.0,31.624744383858065,328.2740533488432,241.51765826553898,406.70324590557124,976.4949575199535
19.70000000000001,1.6576607206025455,0.0,0.0,0.0,0.0,0.0,31.624744383858065,328.2740533488432,241.51765826553898,406.70324590557124,976.4949575199535
19.80000000000001,1.6576607206025455,0.0,0.0,0.0,0.0,0.0,31.624744383858065,328.2740533488432,241.51765826553898,406.70324590557124,976.4949575199535
19.900000000000013,1.6576607206025455,0.0,0.0,0.0,0.0,0.0,31.624744383858065,328.2740533488432,241.51765826553898,406.70324590557124,976.4949575199535
